primary_key,id_estacao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,horario,data_particao
71_2024-03-22 07:40:00,71,0.0,0.0,0.0,1.6,1.6,07:40:00,2024-03-22
71_2024-03-22 07:25:00,71,0.0,0.0,0.0,1.6,1.6,07:25:00,2024-03-22
80_2024-03-22 11:10:00,80,0.0,0.0,1.4,1.6,1.6,11:10:00,2024-03-22
80_2024-03-22 10:55:00,80,0.0,0.0,1.4,1.6,1.6,10:55:00,2024-03-22
80_2024-03-22 10:45:00,80,0.0,0.0,1.4,1.6,1.6,10:45:00,2024-03-22
80_2024-03-22 10:25:00,80,0.0,0.0,1.4,1.6,1.6,10:25:00,2024-03-22
80_2024-03-22 10:15:00,80,0.0,0.0,1.4,1.6,1.6,10:15:00,2024-03-22
80_2024-03-22 09:55:00,80,0.0,0.4,1.4,1.6,1.6,09:55:00,2024-03-22
80_2024-03-22 09:40:00,80,0.0,0.8,1.4,1.6,1.6,09:40:00,2024-03-22
1_2024-03-22 11:10:00,1,0.0,0.2,1.6,2.6,4.2,11:10:00,2024-03-22
1_2024-03-22 11:30:00,1,0.0,0.2,1.6,2.6,4.2,11:30:00,2024-03-22
2_2024-03-22 08:25:00,2,0.0,0.0,0.0,2.6,8.0,08:25:00,2024-03-22
2_2024-03-22 08:15:00,2,0.0,0.0,0.0,2.6,8.0,08:15:00,2024-03-22
2_2024-03-22 07:50:00,2,0.0,0.0,0.0,2.6,8.0,07:50:00,2024-03-22
2_2024-03-22 07:40:00,2,0.0,0.0,0.0,2.6,8.0,07:40:00,2024-03-22
2_2024-03-22 07:25:00,2,0.0,0.0,0.0,2.6,8.0,07:25:00,2024-03-22
2_2024-03-22 07:05:00,2,0.0,0.0,0.0,2.6,8.0,07:05:00,2024-03-22
2_2024-03-22 06:55:00,2,0.0,0.0,0.0,2.6,8.0,06:55:00,2024-03-22
2_2024-03-22 06:45:00,2,0.0,0.0,0.0,2.6,8.0,06:45:00,2024-03-22
2_2024-03-22 06:35:00,2,0.0,0.0,0.0,2.6,8.0,06:35:00,2024-03-22
2_2024-03-22 06:15:00,2,0.0,0.0,0.0,2.6,8.0,06:15:00,2024-03-22
2_2024-03-22 05:50:00,2,0.0,0.0,0.0,2.6,8.0,05:50:00,2024-03-22
2_2024-03-22 05:40:00,2,0.0,0.0,0.0,2.6,8.0,05:40:00,2024-03-22
2_2024-03-22 05:30:00,2,0.0,0.0,0.0,2.6,8.0,05:30:00,2024-03-22
2_2024-03-22 04:55:00,2,0.0,0.0,0.0,2.6,8.0,04:55:00,2024-03-22
2_2024-03-22 04:35:00,2,0.0,0.0,0.0,2.6,8.0,04:35:00,2024-03-22
2_2024-03-22 04:15:00,2,0.0,0.0,0.0,2.6,8.0,04:15:00,2024-03-22
2_2024-03-22 03:55:00,2,0.0,0.0,0.0,2.6,8.0,03:55:00,2024-03-22
2_2024-03-22 03:45:00,2,0.0,0.0,0.0,2.6,8.0,03:45:00,2024-03-22
2_2024-03-22 03:25:00,2,0.0,0.0,0.0,2.6,8.0,03:25:00,2024-03-22
2_2024-03-22 03:10:00,2,0.0,0.0,0.0,2.6,8.0,03:10:00,2024-03-22
2_2024-03-22 02:50:00,2,0.0,0.0,0.0,2.6,8.0,02:50:00,2024-03-22
2_2024-03-22 02:40:00,2,0.0,0.0,0.0,2.6,8.0,02:40:00,2024-03-22
2_2024-03-22 02:25:00,2,0.0,0.0,0.0,2.6,8.0,02:25:00,2024-03-22
2_2024-03-22 02:15:00,2,0.0,0.0,0.0,2.6,8.0,02:15:00,2024-03-22
2_2024-03-22 01:55:00,2,0.0,0.0,0.0,2.6,8.0,01:55:00,2024-03-22
2_2024-03-22 01:45:00,2,0.0,0.0,0.0,2.6,8.0,01:45:00,2024-03-22
2_2024-03-22 01:20:00,2,0.0,0.0,0.0,2.6,8.0,01:20:00,2024-03-22
2_2024-03-22 01:10:00,2,0.0,0.0,0.0,2.6,8.0,01:10:00,2024-03-22
2_2024-03-22 00:55:00,2,0.0,0.0,0.0,2.6,8.0,00:55:00,2024-03-22
2_2024-03-22 00:45:00,2,0.0,0.0,0.0,2.6,8.0,00:45:00,2024-03-22
2_2024-03-22 00:25:00,2,0.0,0.0,0.0,2.6,8.0,00:25:00,2024-03-22
2_2024-03-22 00:15:00,2,0.0,0.0,0.0,2.6,8.0,00:15:00,2024-03-22
2_2024-03-22 04:25:00,2,0.0,0.0,0.0,2.6,8.0,04:25:00,2024-03-22
2_2024-03-22 05:10:00,2,0.0,0.0,0.0,2.6,8.0,05:10:00,2024-03-22
5_2024-03-22 10:15:00,5,0.0,1.0,,2.6,2.6,10:15:00,2024-03-22
5_2024-03-22 10:25:00,5,0.0,0.6,,2.6,2.6,10:25:00,2024-03-22
5_2024-03-22 10:50:00,5,0.0,0.2,,2.6,2.6,10:50:00,2024-03-22
5_2024-03-22 10:45:00,5,0.0,0.2,,2.6,2.6,10:45:00,2024-03-22
69_2024-03-22 10:55:00,69,0.0,0.0,0.4,2.6,6.8,10:55:00,2024-03-22
69_2024-03-22 10:45:00,69,0.0,0.0,0.4,2.6,6.8,10:45:00,2024-03-22
69_2024-03-22 10:25:00,69,0.0,0.0,0.4,2.6,6.8,10:25:00,2024-03-22
69_2024-03-22 10:15:00,69,0.0,0.2,0.4,2.6,6.8,10:15:00,2024-03-22
69_2024-03-22 09:55:00,69,0.0,0.2,0.4,2.6,6.8,09:55:00,2024-03-22
69_2024-03-22 09:40:00,69,0.0,0.2,0.4,2.6,6.8,09:40:00,2024-03-22
71_2024-03-22 11:10:00,71,0.0,0.0,1.0,2.6,2.6,11:10:00,2024-03-22
71_2024-03-22 10:55:00,71,0.0,0.0,1.0,2.6,2.6,10:55:00,2024-03-22
71_2024-03-22 10:45:00,71,0.0,0.0,1.0,2.6,2.6,10:45:00,2024-03-22
71_2024-03-22 10:25:00,71,0.0,0.0,1.0,2.6,2.6,10:25:00,2024-03-22
71_2024-03-22 10:15:00,71,0.0,0.0,1.0,2.6,2.6,10:15:00,2024-03-22
71_2024-03-22 09:40:00,71,0.0,0.6,1.0,2.6,2.6,09:40:00,2024-03-22
71_2024-03-22 09:55:00,71,0.0,0.2,1.0,2.6,2.6,09:55:00,2024-03-22
3_2024-03-22 11:30:00,3,0.0,0.6,1.8,1.8,2.0,11:30:00,2024-03-22
9_2024-03-22 11:30:00,9,0.0,0.0,1.6,1.8,1.8,11:30:00,2024-03-22
9_2024-03-22 11:10:00,9,0.0,0.0,1.6,1.8,1.8,11:10:00,2024-03-22
9_2024-03-22 10:55:00,9,0.0,0.2,1.6,1.8,1.8,10:55:00,2024-03-22
